image_path,label,mean_left_knee_angle,mean_right_knee_angle,mean_left_thigh_angle,mean_right_thigh_angle,mean_torso_tilt,mean_head_above_shoulders,mean_wrist_dist_drink_related,mean_face_dist_drink_related,mean_wrist_dist_phone_related,mean_face_dist_phone_related,mean_wrist_dist_laptop_related,mean_face_dist_laptop_related,mean_hip_dist_chair_related,min_left_knee_angle,min_right_knee_angle,min_left_thigh_angle,min_right_thigh_angle,min_torso_tilt,min_head_above_shoulders,min_wrist_dist_drink_related,min_face_dist_drink_related,min_wrist_dist_phone_related,min_face_dist_phone_related,min_wrist_dist_laptop_related,min_face_dist_laptop_related,min_hip_dist_chair_related,max_wrist_near_chair_related_sec,max_face_near_chair_related_sec,max_wrist_near_drink_related_sec,max_face_near_drink_related_sec,max_wrist_near_laptop_related_sec,max_face_near_laptop_related_sec,max_wrist_near_phone_related_sec,max_face_near_phone_related_sec,max_wrist_near_reading_related_sec,max_face_near_reading_related_sec
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_13,punch,999.0,999.0,503.2839265322931,500.60858482007376,4.4274760388951355,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,6.879495463511215,1.8756160264583708,1.764922307998159,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_14,punch,999.0,999.0,251.4616373216944,253.56286054312613,5.829661360310779,0.5,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.5281729301420959,3.4054014175336778,0.8676211148424348,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_2,punch,999.0,999.0,667.6038897608422,999.0,4.2796865041051,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,4.811669282526687,999.0,2.8398831058313956,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_3,punch,999.0,999.0,999.0,999.0,1.3699678579759784,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.38321515791166144,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_4,punch,999.0,999.0,749.3755216378328,501.56308815765163,4.337564277033748,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.5020865513310425,4.01965873840281,2.6336923918819206,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_5,punch,999.0,999.0,501.6585207888036,250.88145368743457,2.659161919850784,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.965923843506999,0.061809805559235154,0.08211902588905541,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_6,punch,999.0,999.0,666.4328315239219,666.403978131813,4.295903525640566,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.298494571765579,1.2119343954389181,0.5356639067563906,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_7,punch,999.0,999.0,501.75803149270115,253.4873682439439,3.43376816379097,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,4.444565979995912,0.6992677328142074,1.211059299889595,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_8,punch,999.0,999.0,668.5147138526914,335.8506473183191,4.283805423220208,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,7.5441415580742435,4.0297344325837,1.0749119572062402,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_9,punch,999.0,999.0,667.8779775356965,335.76577368681893,5.754940819821347,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,5.63393260708917,0.11677578909417759,1.8996088652656766,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/RETURN_OF_THE_KING_punch_f_cm_np1_ba_bad_27,punch,999.0,999.0,5.185982127714992,8.126759719665912,4.688240598890222,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,5.185982127714992,8.126759719665912,4.688240598890222,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/RETURN_OF_THE_KING_punch_u_cm_np1_ri_med_34,punch,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/Return_of_the_King_10_punch_u_cm_np1_ba_med_0,punch,999.0,999.0,999.0,999.0,999.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/Return_of_the_King_10_punch_u_cm_np1_ri_med_1,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/Return_of_the_King_4_punch_u_cm_np1_le_bad_0,punch,582.8856218234528,584.5816978810678,505.34906237723203,500.5773307816941,500.0852965103721,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,166.77124364690542,170.16339576213574,11.698124754464086,2.154661563388211,1.1705930207441837,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/Return_of_the_King_5_punch_u_nm_np1_fr_bad_2,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/THE_PROTECTOR_punch_f_cm_np1_ba_med_26,punch,999.0,999.0,999.0,9.112063198276081,1.5933677191165116,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,5.947128554487673,0.22864456697188118,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/THE_PROTECTOR_punch_f_cm_np1_ba_med_49,punch,148.50282258987485,144.45408652036218,76.00507098258905,76.86463417713298,26.559470649206748,1.0,999.0,999.0,999.0,999.0,999.0,999.0,500.15247800743845,129.64800054908625,123.85840498080078,67.63482793836266,67.69947122484722,7.393439601188057,1.0,999.0,999.0,999.0,999.0,999.0,999.0,1.3049560148768569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/THE_PROTECTOR_punch_f_cm_np1_le_bad_32,punch,171.57960426650916,167.93098603748265,9.433803086462296,11.753256958479735,3.49595880871398,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,171.57960426650916,167.93098603748265,9.433803086462296,11.753256958479735,3.49595880871398,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/THE_PROTECTOR_punch_u_cm_np1_ba_med_82,punch,999.0,999.0,513.6886935044814,504.8310054447757,1.8957150546558879,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,28.377387008962874,10.662010889551407,0.686486602603378,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/THE_PROTECTOR_punch_u_cm_np1_fr_med_7,punch,999.0,999.0,999.0,999.0,502.45116202445377,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,5.9023240489074835,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/THE_PROTECTOR_punch_u_cm_np1_ri_med_76,punch,999.0,999.0,999.0,999.0,503.47078099912744,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,7.941561998254901,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/TheBoondockSaints_punch_f_cm_np1_ri_bad_36,punch,999.0,999.0,999.0,999.0,999.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/TheBoondockSaints_punch_h_nm_np1_fr_bad_105,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/TheBoondockSaints_punch_u_cm_np1_ri_bad_68,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/TheBoondockSaints_punch_u_nm_np1_le_bad_37,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Departed_-_Part_1_punch_h_cm_np1_fr_bad_3,punch,999.0,999.0,999.0,999.0,999.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Fugitive_6_punch_u_cm_np1_ba_med_12,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Fugitive_6_punch_u_cm_np1_fr_med_11,punch,999.0,999.0,999.0,999.0,503.92678329412735,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,8.853566588254722,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_2_punch_u_cm_np2_ri_med_4,punch,999.0,999.0,999.0,999.0,401.51141459963293,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.1970784244804669,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_3_punch_u_cm_np1_le_goo_3,punch,999.0,999.0,999.0,999.0,500.5539363767527,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.1078727535054225,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_3_punch_u_cm_np2_le_med_6,punch,999.0,999.0,999.0,999.0,3.704560062531924,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.9074030406408712,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_4_punch_u_cm_np1_fr_med_4,punch,999.0,999.0,999.0,999.0,999.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_4_punch_u_nm_np1_fr_bad_3,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_5_punch_u_cm_np1_fr_med_18,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_5_punch_u_cm_np1_le_med_15,punch,999.0,999.0,348.0150214334498,669.3136959335352,8.725676846208726,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,11.146288740068643,9.941087800605594,7.381205652805769,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_5_punch_u_cm_np1_le_med_17,punch,999.0,999.0,999.0,999.0,5.224493512277169,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,3.4262568232997515,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_5_punch_u_nm_np1_ba_med_20,punch,999.0,999.0,999.0,999.0,1.9152219063519138,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.9638865741602353,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_Revolutions_6_punch_u_nm_np1_fr_med_9,punch,999.0,999.0,999.0,999.0,999.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_Revolutions_6_punch_u_nm_np1_le_med_5,punch,999.0,999.0,999.0,673.5713068331058,5.2698744375537165,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,22.713920499317553,4.477561826042776,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/The_Matrix_Revolutions_6_punch_u_nm_np2_ri_med_1,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/TrumanShow_punch_u_cm_np1_ba_bad_30,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/Two_Towers_3_punch_u_cm_np1_fr_bad_3,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/Two_Towers_3_punch_u_nm_np1_fr_bad_4,punch,999.0,999.0,999.0,999.0,502.4335342399001,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,5.867068479800167,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/Two_Towers_6_punch_h_nm_np1_fr_med_10,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/Two_Towers_6_punch_u_cm_np1_fr_bad_5,punch,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/Veoh_Alpha_Dog_1_punch_f_nm_np1_ri_med_47,punch,999.0,999.0,999.0,501.1309275619869,503.6018365547281,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,3.2618551239737643,8.203673109456245,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/Veoh_Alpha_Dog_1_punch_h_cm_np1_ba_med_51,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/Veoh_Alpha_Dog_1_punch_u_cm_np1_ba_med_52,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/kick__bruce_lee_v_s_japanese_punch_u_cm_np1_ri_bad_2,punch,999.0,999.0,999.0,999.0,3.627709869752793,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.6455814585429052,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/kick__bruce_lee_v_s_japanese_punch_u_cm_np1_ri_bad_3,punch,999.0,999.0,999.0,999.0,5.217899198535304,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,5.217899198535304,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/punch/kick__bruce_lee_v_s_japanese_punch_u_cm_np1_ri_bad_4,punch,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/push/Alexander_pushing_the_table_push_f_cm_np1_ba_bad_1,push,158.13464189267296,136.8202323963744,13.244472858643938,24.00571234434967,12.738986456123426,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,127.0472686692699,101.96239016699923,4.232620703626156,4.5807988193026326,4.4035529585213355,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/push/Alexander_pushing_the_table_push_f_cm_np1_le_bad_0,push,429.30192264606444,418.4215144986579,38.11569220726207,347.31267512824957,343.93121249389236,0.6666666666666666,999.0,999.0,999.0,999.0,999.0,999.0,666.0535111131906,124.82004081127315,103.33168536268008,9.749081408418546,4.15186555336837,7.073110705872072,0.0,999.0,999.0,999.0,999.0,999.0,999.0,0.16053333957165536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/push/Alexander_pushing_the_table_push_f_cm_np1_ri_bad_3,push,411.991708694563,403.27531396730615,357.69225104705083,355.27827479290863,49.36469119870855,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,114.4556639280658,66.10871705947696,4.66578080136352,8.99809952329943,43.59801586876882,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/push/Alexander_pushing_the_table_push_u_cm_np1_fr_med_2,push,999.0,999.0,999.0,999.0,1.8211453942566063,0.6666666666666666,999.0,999.0,999.0,999.0,999.0,999.0,666.3337101016576,999.0,999.0,999.0,999.0,1.1011622014400078,0.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0011303049730353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/push/American_History_X_push_u_nm_np1_ba_med_22,push,999.0,581.6644430174208,502.03221436302624,503.4783086215942,502.58488418243843,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,164.32888603484153,5.06442872605249,7.956617243188384,6.169768364876828,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/push/Ashleigh_Staley_Truck_Push_push_f_cm_np1_ba_med_2,push,125.30371873237993,128.0747265796237,5.288846675300843,9.95214405846852,62.684466759812075,0.3333333333333333,999.0,999.0,999.0,999.0,999.0,999.0,999.0,106.70834772791018,115.14494809100835,0.23617917900172,3.421404052892206,59.99609314635815,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/push/Ashleigh_Staley_Truck_Push_push_f_cm_np1_ba_med_3,push,144.48317787784958,144.64500139624568,4.224036710737216,7.615381806963421,48.73729780902423,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,124.79519649586948,131.11716878271992,3.2756396947013724,2.313778186255972,41.916629187399344,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/push/Ashleigh_Staley_Truck_Push_push_f_cm_np1_ba_med_4,push,148.98066712622594,148.75630737221087,3.6575174361711356,7.016922939517301,54.1906732961666,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,147.21395749857635,145.09733260825712,2.613812502072025,5.658861603796325,45.13081917837184,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
